"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2017","Iceland","Current prices, million euro","Gross domestic product at market prices","21 917.7",""
"2017","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 143.9",""
"2017","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5 734.6",""
"2017","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.675",""
"2017","Norway","Current prices, million euro","Gross domestic product at market prices","353 316.4",""
"2017","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","364 797.1",""
"2017","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.401",""
"2017","Switzerland","Current prices, million euro","Gross domestic product at market prices","623 994.0",""
"2017","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","517 032.7",""
"2017","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.387",""
"2017","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2 359 789.9",""
"2017","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 141 523.2",""
"2017","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.0",""
"2017","Montenegro","Current prices, million euro","Gross domestic product at market prices","4 299.1",""
"2017","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3 686.5",""
"2017","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.318",""
"2017","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10 038.3",""
"2017","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 339.3",""
"2017","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2017","Albania","Current prices, million euro","Gross domestic product at market prices","11 559.0",""
"2017","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2017","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.224",""
"2017","Serbia","Current prices, million euro","Gross domestic product at market prices","39 235.3",""
"2017","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34 771.2",""
"2017","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","156.314",""
"2017","Turkey","Current prices, million euro","Gross domestic product at market prices","760 497.1",""
"2017","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","914 210.5",""
"2017","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.730",""
"2017","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","16 042.4",""
"2017","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 749.5",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.863",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6 413.8",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5 584.5",""
"2018","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.436",""
"2018","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13 518 572.2",""
"2018","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 342 404.8",""
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.932",""
"2018","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","15 939 469.4",""
"2018","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 511 199.2",""
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.742",""
"2018","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14 512 250.2",""
"2018","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 218 515.4",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.792",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11 588 278.0",""
"2018","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 559 580.3",""
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.792",""
"2018","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11 588 278.0",""
"2018","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 559 580.3",""
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.501",""
"2018","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11 318 318.8",""
"2018","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 320 200.4",""
"2018","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.753",""
"2018","Belgium","Current prices, million euro","Gross domestic product at market prices","460 419.4",""
"2018","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","405 820.4",""
"2018","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.957",""
"2018","Bulgaria","Current prices, million euro","Gross domestic product at market prices","56 111.8",""
"2018","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46 033.9",""
"2018","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.034",""
"2018","Czechia","Current prices, million euro","Gross domestic product at market prices","210 927.8",""
"2018","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","191 137.5",""
"2018","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.644",""
"2018","Denmark","Current prices, million euro","Gross domestic product at market prices","302 361.1",""
"2018","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","281 205.9",""
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.494",""
"2018","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3 356 410.0",""
"2018","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 961 732.8",""
"2018","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.763",""
"2018","Estonia","Current prices, million euro","Gross domestic product at market prices","25 937.6",""
"2018","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19 881.4",""
"2018","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","167.486",""
"2018","Ireland","Current prices, million euro","Gross domestic product at market prices","326 986.1",""
"2018","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","280 829.7",""
"2018","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","83.347","p"
"2018","Greece","Current prices, million euro","Gross domestic product at market prices","179 727.3","p"
"2018","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","186 799.7","p"
"2018","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.532","p"
"2018","Spain","Current prices, million euro","Gross domestic product at market prices","1 204 241.0","p"
"2018","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 164 236.2","p"
"2018","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.790","p"
"2018","France","Current prices, million euro","Gross domestic product at market prices","2 360 687.0","p"
"2018","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 210 583.9","p"
"2018","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.961",""
"2018","Croatia","Current prices, million euro","Gross domestic product at market prices","51 950.1",""
"2018","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","49 245.0",""
"2018","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.469",""
"2018","Italy","Current prices, million euro","Gross domestic product at market prices","1 771 565.9",""
"2018","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 618 833.5",""
"2018","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.124",""
"2018","Cyprus","Current prices, million euro","Gross domestic product at market prices","21 432.5",""
"2018","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20 986.8",""
"2018","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.262",""
"2018","Latvia","Current prices, million euro","Gross domestic product at market prices","29 142.5",""
"2018","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23 460.1",""
"2018","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.839",""
"2018","Lithuania","Current prices, million euro","Gross domestic product at market prices","45 491.1",""
"2018","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37 520.2",""
"2018","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.476",""
"2018","Luxembourg","Current prices, million euro","Gross domestic product at market prices","60 053.1",""
"2018","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","50 815.4",""
"2018","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.446",""
"2018","Hungary","Current prices, million euro","Gross domestic product at market prices","135 931.0",""
"2018","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","123 918.7",""
"2018","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","154.073",""
"2018","Malta","Current prices, million euro","Gross domestic product at market prices","12 587.4",""
"2018","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 501.3",""
"2018","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.737",""
"2018","Netherlands","Current prices, million euro","Gross domestic product at market prices","773 987.0",""
"2018","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","714 208.3",""
"2018","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.909",""
"2018","Austria","Current prices, million euro","Gross domestic product at market prices","385 361.9",""
"2018","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","334 095.2",""
"2018","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.761",""
"2018","Poland","Current prices, million euro","Gross domestic product at market prices","497 842.3",""
"2018","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","477 225.2",""
"2018","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.124",""
"2018","Portugal","Current prices, million euro","Gross domestic product at market prices","205 184.1",""
"2018","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","187 017.2",""
"2018","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.125",""
"2018","Romania","Current prices, million euro","Gross domestic product at market prices","204 496.9",""
"2018","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169 544.3",""
"2018","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.235",""
"2018","Slovenia","Current prices, million euro","Gross domestic product at market prices","45 862.6",""
"2018","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41 903.8",""
"2018","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.947",""
"2018","Slovakia","Current prices, million euro","Gross domestic product at market prices","89 505.5",""
"2018","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","84 517.6",""
"2018","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.894",""
"2018","Finland","Current prices, million euro","Gross domestic product at market prices","233 696.0",""
"2018","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","202 994.5",""
"2018","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.847",""
"2018","Sweden","Current prices, million euro","Gross domestic product at market prices","470 673.1",""
"2018","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","445 314.7",""
"2018","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","132.555",""
"2018","Iceland","Current prices, million euro","Gross domestic product at market prices","22 207.3",""
"2018","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 763.7",""
"2018","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2018","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5 790.5","p"
"2018","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2018","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.935",""
"2018","Norway","Current prices, million euro","Gross domestic product at market prices","370 294.3",""
"2018","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","368 878.5",""
"2018","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.818",""
"2018","Switzerland","Current prices, million euro","Gross domestic product at market prices","623 042.2",""
"2018","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","532 612.9",""
"2018","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.820",""
"2018","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2 420 897.2",""
"2018","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 168 347.7",""
"2018","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.0",""
"2018","Montenegro","Current prices, million euro","Gross domestic product at market prices","4 663.1",""
"2018","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3 873.7",""
"2018","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.697",""
"2018","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10 744.0",""
"2018","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 579.5",""
"2018","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2018","Albania","Current prices, million euro","Gross domestic product at market prices","12 820.1","p"
"2018","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2018","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.179",""
"2018","Serbia","Current prices, million euro","Gross domestic product at market prices","42 892.2",""
"2018","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36 334.2",""
"2018","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","160.939",""
"2018","Turkey","Current prices, million euro","Gross domestic product at market prices","658 464.1",""
"2018","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","941 261.6",""
"2018","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.983",""
"2018","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","17 099.7",""
"2018","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15 301.1",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.702",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6 725.9",""
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5 797.5",""
"2019","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.181",""
"2019","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13 965 270.1",""
"2019","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 533 979.4",""
"2019","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.654",""
"2019","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","16 491 885.3",""
"2019","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 732 440.2",""
"2019","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.194",""
"2019","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14 965 601.3",""
"2019","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 390 262.8",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.217",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11 937 156.0",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 695 407.0",""
"2019","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.217",""
"2019","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11 937 156.0",""
"2019","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 695 407.0",""
"2019","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.871",""
"2019","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","11 651 688.4",""
"2019","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 448 134.7",""
"2019","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.702",""
"2019","Belgium","Current prices, million euro","Gross domestic product at market prices","476 203.3",""
"2019","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","412 897.2",""
"2019","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","125.425",""
"2019","Bulgaria","Current prices, million euro","Gross domestic product at market prices","61 239.5",""
"2019","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47 734.5",""
"2019","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.834",""
"2019","Czechia","Current prices, million euro","Gross domestic product at market prices","223 950.3",""
"2019","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","195 559.6",""
"2019","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.939",""
"2019","Denmark","Current prices, million euro","Gross domestic product at market prices","312 747.2",""
"2019","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","289 218.9",""
"2019","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.136",""
"2019","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3 449 050.0",""
"2019","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 978 183.8",""
"2019","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.447",""
"2019","Estonia","Current prices, million euro","Gross domestic product at market prices","28 112.4",""
"2019","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20 874.7",""
"2019","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","176.807",""
"2019","Ireland","Current prices, million euro","Gross domestic product at market prices","356 051.2",""
"2019","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","296 458.4",""
"2019","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.894","p"
"2019","Greece","Current prices, million euro","Gross domestic product at market prices","183 413.5","p"
"2019","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","190 268.0","p"
"2019","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.649","p"
"2019","Spain","Current prices, million euro","Gross domestic product at market prices","1 244 772.0","p"
"2019","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 186 940.3","p"
"2019","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.462","p"
"2019","France","Current prices, million euro","Gross domestic product at market prices","2 425 708.0","p"
"2019","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 243 932.7","p"
"2019","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.076","p"
"2019","Croatia","Current prices, million euro","Gross domestic product at market prices","54 237.9","p"
"2019","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","50 652.9","p"
"2019","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.758","p"
"2019","Italy","Current prices, million euro","Gross domestic product at market prices","1 790 941.5","p"
"2019","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 623 486.8","p"
"2019","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.449","p"
"2019","Cyprus","Current prices, million euro","Gross domestic product at market prices","22 287.0","p"
"2019","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21 632.3","p"
"2019","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.922",""
"2019","Latvia","Current prices, million euro","Gross domestic product at market prices","30 420.9",""
"2019","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23 935.7",""
"2019","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","139.646",""
"2019","Lithuania","Current prices, million euro","Gross domestic product at market prices","48 797.4",""
"2019","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","39 148.1",""
"2019","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","129.382",""
"2019","Luxembourg","Current prices, million euro","Gross domestic product at market prices","63 516.3",""
"2019","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","51 982.7",""
"2019","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.143","p"
"2019","Hungary","Current prices, million euro","Gross domestic product at market prices","146 061.8","p"
"2019","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","129 591.9","p"
"2019","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","162.608",""
"2019","Malta","Current prices, million euro","Gross domestic product at market prices","13 592.2",""
"2019","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11 083.1",""
"2019","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.611","p"
"2019","Netherlands","Current prices, million euro","Gross domestic product at market prices","810 247.0","p"
"2019","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","726 188.6","p"
"2019","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.511",""
"2019","Austria","Current prices, million euro","Gross domestic product at market prices","397 575.3",""
"2019","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","338 835.1",""
"2019","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","137.744",""
"2019","Poland","Current prices, million euro","Gross domestic product at market prices","532 329.2",""
"2019","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","498 895.6",""
"2019","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.715","p"
"2019","Portugal","Current prices, million euro","Gross domestic product at market prices","213 949.3","p"
"2019","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","191 672.0","p"
"2019","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.702","p"
"2019","Romania","Current prices, million euro","Gross domestic product at market prices","222 997.6","p"
"2019","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","176 542.2","p"
"2019","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.904",""
"2019","Slovenia","Current prices, million euro","Gross domestic product at market prices","48 392.6",""
"2019","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43 238.2",""
"2019","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.819",""
"2019","Slovakia","Current prices, million euro","Gross domestic product at market prices","93 865.2",""
"2019","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","86 475.9",""
"2019","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.267",""
"2019","Finland","Current prices, million euro","Gross domestic product at market prices","240 261.0",""
"2019","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","205 578.3",""
"2019","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.475",""
"2019","Sweden","Current prices, million euro","Gross domestic product at market prices","474 550.5",""
"2019","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","451 414.8",""
"2019","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.960",""
"2019","Iceland","Current prices, million euro","Gross domestic product at market prices","22 182.0",""
"2019","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 117.2",""
"2019","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2019","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5 971.8","e"
"2019","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2019","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.906",""
"2019","Norway","Current prices, million euro","Gross domestic product at market prices","362 242.6",""
"2019","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","372 021.0",""
"2019","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.082",""
"2019","Switzerland","Current prices, million euro","Gross domestic product at market prices","653 470.8",""
"2019","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","538 375.4",""
"2019","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.407",""
"2019","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2 526 615.2",""
"2019","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 198 071.7",""
"2019","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2019","Montenegro","Current prices, million euro","Gross domestic product at market prices","4 950.7",""
"2019","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2019","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.528","p"
"2019","North Macedonia","Current prices, million euro","Gross domestic product at market prices","11 209.1","p"
"2019","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 851.8","p"
"2019","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2019","Albania","Current prices, million euro","Gross domestic product at market prices","13 644.7","e"
"2019","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2019","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.072",""
"2019","Serbia","Current prices, million euro","Gross domestic product at market prices","45 970.4",""
"2019","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37 877.8",""
"2019","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","162.414",""
"2019","Turkey","Current prices, million euro","Gross domestic product at market prices","679 510.4",""
"2019","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","949 888.6",""
"2019","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.323",""
"2019","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","18 046.4",""
"2019","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15 734.3",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","138.211",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","7 103.8",""
